Fecha,flow,Site,Device,Loading,Shipping,Payments,Review,Congrats
2019-06-29,direct,MLC,Desktop,9155,9055,7306,5956,5357
2019-06-29,direct,MLC,Mobile,20224,20003,14380,10049,8259
2019-06-29,direct,MLC,iOS,5668,5446,4214,3291,2996
2019-06-29,direct,MLU,Android,11287,11291,8689,6606,6190
2019-06-29,direct,MLU,Desktop,2721,2694,2299,1722,1665
2019-06-29,direct,MLU,Mobile,6127,5980,5012,3712,3473
2019-06-29,direct,MLU,iOS,3223,3152,2620,1978,1837
2019-06-30,cart,MLA,Android,0,9419,6602,4584,4287
2019-06-30,cart,MLA,Desktop,0,4395,3470,2928,2827
2019-06-30,cart,MLA,Mobile,0,3151,2269,1533,1441
2019-06-30,cart,MLA,iOS,0,1557,1168,923,853
2019-06-30,direct,MLA,Android,192096,180982,143397,93679,86659
2019-06-30,direct,MLA,Desktop,67845,63736,52920,38604,37458
2019-06-30,direct,MLA,Mobile,75830,70860,55713,34020,31298
2019-06-30,direct,MLA,iOS,31453,28904,23868,17384,16020
2019-06-30,direct,MLC,Android,26185,26124,18303,13226,12067
2019-06-30,direct,MLC,Desktop,11203,11090,9042,7438,6768
2019-06-30,direct,MLC,Mobile,22535,22283,16231,11331,9335
2019-06-30,direct,MLC,iOS,6805,6499,5125,3914,3480
2019-06-30,direct,MLU,Android,11159,11125,8397,6400,6008
2019-06-30,direct,MLU,Desktop,2679,2646,2219,1650,1598
2019-06-30,direct,MLU,Mobile,6281,6176,5094,3838,3605
2019-06-30,direct,MLU,iOS,3000,2868,2362,1818,1694
2019-07-01,cart,MLA,Android,0,13096,9680,7108,6737
2019-07-01,cart,MLA,Desktop,0,8811,7097,6084,5925
2019-07-01,cart,MLA,Mobile,0,3834,2842,2053,1940
2019-07-01,cart,MLA,iOS,0,2052,1526,1258,1168
2019-07-01,direct,MLA,Android,271287,257517,212790,152029,142191
2019-07-01,direct,MLA,Desktop,150859,141883,121615,95230,92714
2019-07-01,direct,MLA,Mobile,99347,93430,72423,47982,44353
2019-07-01,direct,MLA,iOS,46366,43768,37666,30259,27009
2019-07-01,direct,MLC,Android,31673,31616,22991,17318,15938
2019-07-01,direct,MLC,Desktop,25692,25425,20756,16856,15500
2019-07-01,direct,MLC,Mobile,27205,26855,19740,14016,11681
2019-07-01,direct,MLC,iOS,8174,7881,6347,5119,4663
2019-07-01,direct,MLU,Android,19901,19968,16102,13137,12425
2019-07-01,direct,MLU,Desktop,7576,7534,6701,5348,5174
2019-07-01,direct,MLU,Mobile,10474,10332,8780,6724,6350
2019-07-01,direct,MLU,iOS,6241,5987,5241,4069,3838
2019-07-02,cart,MLA,Android,0,11404,8501,6289,5886
2019-07-02,cart,MLA,Desktop,0,8015,6359,5558,5409
2019-07-02,cart,MLA,Mobile,0,3454,2509,1803,1688
2019-07-02,cart,MLA,iOS,0,1814,1378,1103,1026
2019-07-02,direct,MLA,Android,240384,227368,186350,132737,124468
2019-07-02,direct,MLA,Desktop,132057,125109,106363,83399,80717
2019-07-02,direct,MLA,Mobile,92304,86868,68468,45909,42028
2019-07-02,direct,MLA,iOS,42048,39812,34183,25824,23837
2019-07-02,direct,MLC,Android,27042,27068,19623,14970,13842
2019-07-02,direct,MLC,Desktop,19308,19122,15309,12438,11435
2019-07-02,direct,MLC,Mobile,21695,21448,15420,11021,9370
2019-07-02,direct,MLC,iOS,6648,6444,5160,4038,3693
2019-07-02,direct,MLU,Android,20853,20966,16890,13377,12749
2019-07-02,direct,MLU,Desktop,7305,7219,6232,4998,4851
2019-07-02,direct,MLU,Mobile,10590,10447,8836,6749,6381
2019-07-02,direct,MLU,iOS,6092,5976,5193,4126,3918
2019-07-03,cart,MLA,Android,0,11143,8181,6042,5689
2019-07-03,cart,MLA,Desktop,0,7722,6166,5308,5184
2019-07-03,cart,MLA,Mobile,0,3241,2340,1663,1553
2019-07-03,cart,MLA,iOS,0,1701,1218,964,896
2019-07-03,direct,MLA,Android,238372,225306,184795,129007,120783
2019-07-03,direct,MLA,Desktop,130773,123476,105440,80962,78976
2019-07-03,direct,MLA,Mobile,90480,85518,68839,44168,40278
2019-07-03,direct,MLA,iOS,41126,37699,32493,25470,23905
2019-07-03,direct,MLC,Android,26647,26649,19417,14664,13573
2019-07-03,direct,MLC,Desktop,19530,19371,15875,13202,12334
2019-07-03,direct,MLC,Mobile,20259,19998,14923,10795,9057
2019-07-03,direct,MLC,iOS,6204,5989,4815,3884,3543
2019-07-03,direct,MLU,Android,20607,20666,16814,13423,12734
2019-07-03,direct,MLU,Desktop,7415,7324,6434,5166,5008
2019-07-03,direct,MLU,Mobile,10252,10090,8429,6415,6073
2019-07-03,direct,MLU,iOS,6161,5974,5113,4126,3880
2019-07-04,cart,MLA,Android,0,10834,7765,5729,5346
2019-07-04,cart,MLA,Desktop,0,7425,5817,4980,4863
2019-07-04,cart,MLA,Mobile,0,3261,2476,1722,1607
2019-07-04,cart,MLA,iOS,0,1593,1137,912,856
2019-07-04,direct,MLA,Android,238383,227307,184242,127983,119221
2019-07-04,direct,MLA,Desktop,132910,128939,103390,79988,77607
2019-07-04,direct,MLA,Mobile,93112,87579,69264,46207,41628
2019-07-04,direct,MLA,iOS,38584,36243,31177,23895,22096
2019-07-04,direct,MLC,Android,27956,27990,19538,14471,13282
2019-07-04,direct,MLC,Desktop,20092,19911,16146,13295,12325
2019-07-04,direct,MLC,Mobile,21157,20888,15022,10793,9263
2019-07-04,direct,MLC,iOS,6605,6345,5012,3927,3604
2019-07-04,direct,MLU,Android,20134,20208,16608,13244,12673
2019-07-04,direct,MLU,Desktop,7532,7467,6585,5245,5113
2019-07-04,direct,MLU,Mobile,10449,10319,8679,6789,6405
2019-07-04,direct,MLU,iOS,6062,5936,5224,4254,4025
2019-07-05,cart,MLA,Android,0,9581,6827,4840,4514
2019-07-05,cart,MLA,Desktop,0,6453,4852,4170,4062
2019-07-05,cart,MLA,Mobile,0,2743,1992,1418,1353
2019-07-05,cart,MLA,iOS,0,1319,979,786,725
2019-07-05,direct,MLA,Android,213388,203563,164901,113765,106331
2019-07-05,direct,MLA,Desktop,112554,108617,89154,69957,67998
2019-07-05,direct,MLA,Mobile,81268,76489,58914,38473,35105
2019-07-05,direct,MLA,iOS,32859,30875,27025,21502,20026
2019-07-05,direct,MLC,Android,25642,25684,17746,12822,11694
2019-07-05,direct,MLC,Desktop,16201,16062,12737,10348,9610
2019-07-05,direct,MLC,Mobile,18410,18169,13163,9322,7896
2019-07-05,direct,MLC,iOS,5746,5533,4218,3304,3046
2019-07-05,direct,MLU,Android,9819,9857,7967,6369,6024
2019-07-05,direct,MLU,Desktop,6413,6346,5546,4342,4166
2019-07-05,direct,MLU,Mobile,9891,9775,8255,6268,5953
2019-07-05,direct,MLU,iOS,2965,2885,2517,2041,1934
2019-07-06,cart,MLA,Android,0,7327,5151,3610,3348
2019-07-06,cart,MLA,Desktop,0,3378,2671,2158,2082
2019-07-06,cart,MLA,Mobile,0,2401,1719,1119,1058
2019-07-06,cart,MLA,iOS,0,981,709,520,487
2019-07-06,direct,MLA,Android,170667,162397,129657,85564,78600
2019-07-06,direct,MLA,Desktop,56032,53344,43734,32670,31689
2019-07-06,direct,MLA,Mobile,67356,62715,48760,30994,28535
2019-07-06,direct,MLA,iOS,25333,23619,19499,14106,13100
2019-07-06,direct,MLC,Android,22821,22826,15691,10943,9893
2019-07-06,direct,MLC,Desktop,8638,8504,6844,5459,5088
2019-07-06,direct,MLC,Mobile,17898,17709,12631,8790,7577
2019-07-06,direct,MLC,iOS,5513,5227,3990,3083,2758
2019-07-06,direct,MLU,Android,12946,12975,10161,7919,7541
2019-07-06,direct,MLU,Desktop,2887,2839,2417,1896,1837
2019-07-06,direct,MLU,Mobile,7247,7140,5901,4443,4231
2019-07-06,direct,MLU,iOS,3710,3591,2996,2280,2158
2019-07-07,cart,MLA,Android,0,7765,5518,3778,3429
2019-07-07,cart,MLA,Desktop,0,2950,2296,1897,1837
2019-07-07,cart,MLA,Mobile,0,2442,1740,1161,1107
2019-07-07,cart,MLA,iOS,0,1056,777,586,540
2019-07-07,direct,MLA,Android,170524,161083,127564,80449,73544
2019-07-07,direct,MLA,Desktop,50022,47449,39166,28530,27541
2019-07-07,direct,MLA,Mobile,66826,62973,48731,29691,26854
2019-07-07,direct,MLA,iOS,24364,22523,18316,12810,11759
2019-07-07,direct,MLC,Android,26912,26827,18777,13200,12023
2019-07-07,direct,MLC,Desktop,10387,10294,8421,6824,6366
2019-07-07,direct,MLC,Mobile,20825,20532,14914,10520,8873
2019-07-07,direct,MLC,iOS,6523,6199,4763,3697,3343
2019-07-07,direct,MLU,Android,12108,12112,9378,7091,6694
2019-07-07,direct,MLU,Desktop,2683,2650,2236,1675,1629
2019-07-07,direct,MLU,Mobile,6997,6881,5621,4109,3889
2019-07-07,direct,MLU,iOS,3561,3435,2881,2213,2051
2019-07-08,cart,MLA,Android,0,9543,6957,4921,4539
2019-07-08,cart,MLA,Desktop,0,5137,4037,3402,3315
2019-07-08,cart,MLA,Mobile,0,2894,2136,1465,1364
2019-07-08,cart,MLA,iOS,0,1348,979,768,716
2019-07-08,direct,MLA,Android,211935,201411,163017,107818,99208
2019-07-08,direct,MLA,Desktop,82423,77340,64656,47584,46211
2019-07-08,direct,MLA,Mobile,82146,76854,60413,38302,35404
2019-07-08,direct,MLA,iOS,33253,31005,25711,18282,16462
2019-07-08,direct,MLC,Android,31300,31226,22663,17047,15652
2019-07-08,direct,MLC,Desktop,22778,22589,18390,15070,14170
2019-07-08,direct,MLC,Mobile,23917,23639,17362,12538,10821
2019-07-08,direct,MLC,iOS,7792,7475,5893,4669,4285
2019-07-08,direct,MLU,Android,21837,21951,18072,14687,14000
2019-07-08,direct,MLU,Desktop,8139,8101,7140,5657,5468
2019-07-08,direct,MLU,Mobile,11631,11451,9796,7536,7165
2019-07-08,direct,MLU,iOS,6898,6734,5940,4785,4502
2019-07-09,cart,MLA,Android,0,9109,6548,4573,4251
2019-07-09,cart,MLA,Desktop,0,4116,3308,2764,2665
2019-07-09,cart,MLA,Mobile,0,2786,2059,1371,1283
2019-07-09,cart,MLA,iOS,0,1346,982,747,689
2019-07-09,direct,MLA,Android,189939,179629,143598,92631,84798
2019-07-09,direct,MLA,Desktop,66225,62955,52749,38944,37609
2019-07-09,direct,MLA,Mobile,73969,69451,53285,33271,30240
2019-07-09,direct,MLA,iOS,30285,28067,23236,16581,15265
2019-07-09,direct,MLC,Android,29242,29297,21287,15665,14404
2019-07-09,direct,MLC,Desktop,20957,20777,16767,13809,13030
2019-07-09,direct,MLC,Mobile,22166,21971,16138,11485,9951
2019-07-09,direct,MLC,iOS,7115,6842,5385,4233,3877
2019-07-09,direct,MLU,Android,21052,21161,17299,13845,13183
2019-07-09,direct,MLU,Desktop,7835,7759,6812,5527,5346
2019-07-09,direct,MLU,Mobile,10558,10399,8876,6822,6486
2019-07-09,direct,MLU,iOS,6302,6129,5348,4342,4134
2019-07-10,cart,MLA,Android,0,12054,8809,6440,5945
2019-07-10,cart,MLA,Desktop,0,8047,6463,5578,5421
2019-07-10,cart,MLA,Mobile,0,3468,2545,1749,1647
2019-07-10,cart,MLA,iOS,0,1945,1481,1159,1096
2019-07-10,direct,MLA,Android,250736,238996,196565,142783,134892
2019-07-10,direct,MLA,Desktop,133803,126075,108367,85195,82465
2019-07-10,direct,MLA,Mobile,95959,90838,71685,46639,43113
2019-07-10,direct,MLA,iOS,43907,40942,34347,26114,24300
2019-07-10,direct,MLC,Android,29509,29472,21129,15441,14096
2019-07-10,direct,MLC,Desktop,20107,19970,16307,13419,12648
2019-07-10,direct,MLC,Mobile,20695,20421,15144,10719,9250
2019-07-10,direct,MLC,iOS,6707,6410,4988,3940,3600
2019-07-10,direct,MLU,Android,9695,9733,7942,6262,5919
2019-07-10,direct,MLU,Desktop,7587,7511,6585,5180,5025
2019-07-10,direct,MLU,Mobile,10672,10495,8933,6759,6365
2019-07-10,direct,MLU,iOS,2853,2767,2446,1932,1806
2019-07-11,cart,MLA,Android,0,11827,8559,6183,5733
2019-07-11,cart,MLA,Desktop,0,7538,5756,4933,4825
2019-07-11,cart,MLA,Mobile,0,3308,2460,1747,1648
2019-07-11,cart,MLA,iOS,0,1762,1272,1031,968
2019-07-11,direct,MLA,Android,241952,229892,188647,131828,122306
2019-07-11,direct,MLA,Desktop,126484,121399,99797,79700,77504
2019-07-11,direct,MLA,Mobile,95592,84465,67543,44083,40719
2019-07-11,direct,MLA,iOS,39322,36671,31023,23742,22156
2019-07-11,direct,MLC,Android,28416,28420,20313,14664,13423
2019-07-11,direct,MLC,Desktop,18859,18711,15289,12321,11702
2019-07-11,direct,MLC,Mobile,20298,20009,14614,10459,8975
2019-07-11,direct,MLC,iOS,6664,6405,5071,3901,3578
2019-07-11,direct,MLU,Android,20223,20330,16665,13362,12757
2019-07-11,direct,MLU,Desktop,7536,7450,6566,5233,5067
2019-07-11,direct,MLU,Mobile,10359,10197,8597,6581,6241
2019-07-11,direct,MLU,iOS,5999,5859,5092,4042,3830
2019-07-12,cart,MLA,Android,0,10850,7819,5630,5220
2019-07-12,cart,MLA,Desktop,0,6906,5295,4525,4431
2019-07-12,cart,MLA,Mobile,0,2973,2192,1544,1443
2019-07-12,cart,MLA,iOS,0,1600,1161,885,840
2019-07-12,direct,MLA,Android,226722,215893,175597,120546,111663
2019-07-12,direct,MLA,Desktop,111978,107073,87638,69442,67492
2019-07-12,direct,MLA,Mobile,83647,77857,61389,40008,37089
2019-07-12,direct,MLA,iOS,37924,34669,29505,21369,21132
2019-07-12,direct,MLC,Android,24553,24573,16997,11874,10708
2019-07-12,direct,MLC,Desktop,14085,13974,11060,8949,8358
2019-07-12,direct,MLC,Mobile,17038,16808,11867,8350,7178
2019-07-12,direct,MLC,iOS,5210,5030,3793,2896,2636
2019-07-12,direct,MLU,Android,9214,9229,7431,5775,5470
2019-07-12,direct,MLU,Desktop,6587,6501,5659,4407,4313
2019-07-12,direct,MLU,Mobile,9338,9153,7725,5787,5451
2019-07-12,direct,MLU,iOS,2799,2727,2343,1871,1778
2019-07-13,cart,MLA,Android,0,8490,5986,4071,3735
2019-07-13,cart,MLA,Desktop,0,3855,3004,2566,2494
2019-07-13,cart,MLA,Mobile,0,2466,1816,1265,1184
2019-07-13,cart,MLA,iOS,0,1317,966,718,658
2019-07-13,direct,MLA,Android,181947,172751,139347,91974,84817
2019-07-13,direct,MLA,Desktop,61763,58935,47534,34603,33471
2019-07-13,direct,MLA,Mobile,69687,65120,50603,31150,28431
2019-07-13,direct,MLA,iOS,26829,25052,20800,15505,14425
2019-07-13,direct,MLC,Android,22340,22296,15090,10389,9322
2019-07-13,direct,MLC,Desktop,7803,7753,6151,4932,4624
2019-07-13,direct,MLC,Mobile,16715,16509,11822,8146,6900
2019-07-13,direct,MLC,iOS,4958,4711,3541,2699,2465
2019-07-13,direct,MLU,Android,12814,12881,9975,7614,7221
2019-07-13,direct,MLU,Desktop,2790,2736,2278,1749,1698
2019-07-13,direct,MLU,Mobile,6438,6314,5189,3809,3612
2019-07-13,direct,MLU,iOS,3588,3488,2879,2253,2106
2019-07-14,cart,MLA,Android,0,8818,6314,4298,3938
2019-07-14,cart,MLA,Desktop,0,3733,2865,2404,2350
2019-07-14,cart,MLA,Mobile,0,2694,1956,1332,1231
2019-07-14,cart,MLA,iOS,0,1396,1002,748,691
2019-07-14,direct,MLA,Android,179132,168978,134490,86176,78885
2019-07-14,direct,MLA,Desktop,57114,54615,44145,32697,31537
2019-07-14,direct,MLA,Mobile,69818,65469,50761,30794,28083
2019-07-14,direct,MLA,iOS,29188,27034,22415,15966,14686
2019-07-14,direct,MLC,Android,24039,24152,16526,11266,10073
2019-07-14,direct,MLC,Desktop,8558,8473,6705,5409,5103
2019-07-14,direct,MLC,Mobile,18006,17800,12727,8766,7501
2019-07-14,direct,MLC,iOS,5481,5194,3962,2938,2664
2019-07-14,direct,MLU,Android,10281,10313,7891,5966,5634
2019-07-14,direct,MLU,Desktop,2400,2364,1967,1476,1423
2019-07-14,direct,MLU,Mobile,5340,5229,4296,3183,2998
2019-07-14,direct,MLU,iOS,2956,2841,2408,1785,1682
2019-07-15,cart,MLA,Android,0,11921,8634,6413,5977
2019-07-15,cart,MLA,Desktop,0,8247,6471,5659,5540
2019-07-15,cart,MLA,Mobile,0,3456,2471,1756,1657
2019-07-15,cart,MLA,iOS,0,1872,1413,1081,1006
2019-07-15,direct,MLA,Android,248439,235936,194133,137892,127872
2019-07-15,direct,MLA,Desktop,139923,134847,111135,88344,86047
2019-07-15,direct,MLA,Mobile,92754,87789,68945,45835,42244
2019-07-15,direct,MLA,iOS,42285,39529,33858,26226,24528
2019-07-15,direct,MLC,Android,27713,27691,19916,14352,13072
2019-07-15,direct,MLC,Desktop,16763,16622,13115,10945,10318
2019-07-15,direct,MLC,Mobile,19720,19501,14259,9986,8530
2019-07-15,direct,MLC,iOS,6381,6171,4802,3856,3500
2019-07-15,direct,MLU,Android,18725,18795,15439,12371,11762
2019-07-15,direct,MLU,Desktop,7490,7419,6493,5220,5056
2019-07-15,direct,MLU,Mobile,9347,9181,7717,5919,5579
2019-07-15,direct,MLU,iOS,5800,5659,4972,4025,3826
2019-07-16,cart,MLA,Android,0,11741,8470,6022,5428
2019-07-16,cart,MLA,Desktop,0,7815,6066,5229,5117
2019-07-16,cart,MLA,Mobile,0,3321,2377,1684,1580
2019-07-16,cart,MLA,iOS,0,1897,1380,1125,1024
2019-07-16,direct,MLA,Android,241376,230517,186080,126165,116496
2019-07-16,direct,MLA,Desktop,127715,122504,100776,80305,78211
2019-07-16,direct,MLA,Mobile,88509,83116,63608,41293,38059
2019-07-16,direct,MLA,iOS,39965,37348,31757,24548,22951
2019-07-16,direct,MLC,Android,27009,26986,18887,13178,11889
2019-07-16,direct,MLC,Desktop,10222,10110,7870,6646,6234
2019-07-16,direct,MLC,Mobile,19720,19516,13996,9791,8376
2019-07-16,direct,MLC,iOS,6290,5980,4570,3487,3144
2019-07-16,direct,MLU,Android,8998,9038,7320,5800,5523
2019-07-16,direct,MLU,Desktop,6904,6858,5978,4769,4615
2019-07-16,direct,MLU,Mobile,8641,8492,7192,5451,5151
2019-07-16,direct,MLU,iOS,2830,2757,2444,1980,1848
2019-07-17,cart,MLA,Android,0,11064,7896,5682,5302
2019-07-17,cart,MLA,Desktop,0,7482,5751,4896,4766
2019-07-17,cart,MLA,Mobile,0,2989,2107,1483,1409
2019-07-17,cart,MLA,iOS,0,1837,1317,1042,975
2019-07-17,direct,MLA,Android,228065,216624,177543,122873,113891
2019-07-17,direct,MLA,Desktop,122558,117070,93915,75324,73479
2019-07-17,direct,MLA,Mobile,82972,77220,55764,38226,35397
2019-07-17,direct,MLA,iOS,38674,36304,30810,23599,21987
2019-07-17,direct,MLC,Android,30931,30894,22526,16381,14996
2019-07-17,direct,MLC,Desktop,20107,19918,15595,13074,12277
2019-07-17,direct,MLC,Mobile,21454,21148,15634,11053,9467
2019-07-17,direct,MLC,iOS,7187,6863,5396,4222,3849
2019-07-17,direct,MLU,Android,15687,15750,12585,9918,9464
2019-07-17,direct,MLU,Desktop,6211,6104,5367,4290,4134
2019-07-17,direct,MLU,Mobile,7767,7646,6392,4859,4552
2019-07-17,direct,MLU,iOS,4662,4521,4004,3246,3021
2019-07-18,cart,MLA,Android,0,10684,7657,5502,5085
2019-07-18,cart,MLA,Desktop,0,7169,5495,4685,4559
2019-07-18,cart,MLA,Mobile,0,3078,2188,1582,1472
2019-07-18,cart,MLA,iOS,0,1762,1287,1002,928
2019-07-18,direct,MLA,Android,225649,213336,173010,118737,109350
2019-07-18,direct,MLA,Desktop,117405,112015,91402,71821,70011
2019-07-18,direct,MLA,Mobile,83269,78040,58395,37625,34531
2019-07-18,direct,MLA,iOS,37081,34533,29059,22131,20646
2019-07-18,direct,MLC,Android,28062,28144,19753,14031,12707
2019-07-18,direct,MLC,Desktop,17082,16917,13200,10958,10363
2019-07-18,direct,MLC,Mobile,20107,19862,14311,9908,8469
2019-07-18,direct,MLC,iOS,6447,6154,4858,3767,3406
2019-07-18,direct,MLU,Android,13467,13471,10149,7438,6959
2019-07-18,direct,MLU,Desktop,3435,3383,2809,2064,1950
2019-07-18,direct,MLU,Mobile,6071,5901,4920,3633,3374
2019-07-18,direct,MLU,iOS,3899,3805,3202,2352,2173
2019-07-19,cart,MLA,Android,0,8982,6327,4476,4170
2019-07-19,cart,MLA,Desktop,0,6006,4604,3929,3832
2019-07-19,cart,MLA,Mobile,0,2604,1850,1308,1236
2019-07-19,cart,MLA,iOS,0,1323,954,748,707
2019-07-19,direct,MLA,Android,191131,181236,147465,100724,94028
2019-07-19,direct,MLA,Desktop,97207,93412,76782,60393,58485
2019-07-19,direct,MLA,Mobile,69633,65476,50317,33883,31042
2019-07-19,direct,MLA,iOS,30481,28517,24438,18703,17202
2019-07-19,direct,MLC,Android,24553,24540,17027,11865,10698
2019-07-19,direct,MLC,Desktop,14447,14274,10865,8983,8480
2019-07-19,direct,MLC,Mobile,18112,17833,12959,8985,7692
2019-07-19,direct,MLC,iOS,5229,4995,3804,2899,2625
2019-07-19,direct,MLU,Android,17232,17285,13967,11092,10647
2019-07-19,direct,MLU,Desktop,6314,6209,5418,4288,4151
2019-07-19,direct,MLU,Mobile,8242,8061,6789,5128,4861
2019-07-19,direct,MLU,iOS,5107,4951,4206,3393,3219
2019-07-20,cart,MLA,Android,0,6303,4449,3051,2824
2019-07-20,cart,MLA,Desktop,0,2773,2104,1756,1711
2019-07-20,cart,MLA,Mobile,0,1778,1234,865,811
2019-07-20,cart,MLA,iOS,0,912,640,460,417
2019-07-20,direct,MLA,Android,138304,130959,103780,68115,62632
2019-07-20,direct,MLA,Desktop,46306,44188,35764,26209,25304
2019-07-20,direct,MLA,Mobile,49093,45937,34795,22530,20496
2019-07-20,direct,MLA,iOS,19720,18180,15006,10812,9898
2019-07-20,direct,MLC,Android,23114,23147,15782,10663,9528
2019-07-20,direct,MLC,Desktop,8269,8167,6362,5301,4973
2019-07-20,direct,MLC,Mobile,17401,17197,12260,8308,7163
2019-07-20,direct,MLC,iOS,5166,4852,3691,2779,2493
2019-07-20,direct,MLU,Android,10628,10691,8097,6035,5693
2019-07-20,direct,MLU,Desktop,2555,2507,2074,1572,1524
2019-07-20,direct,MLU,Mobile,5052,4867,3992,2952,2740
2019-07-20,direct,MLU,iOS,2803,2690,2284,1782,1675
2019-07-21,cart,MLA,Android,0,7401,5164,3528,3240
2019-07-21,cart,MLA,Desktop,0,3164,2410,2030,1956
2019-07-21,cart,MLA,Mobile,0,2242,1634,1089,1011
2019-07-21,cart,MLA,iOS,0,1240,896,685,637
2019-07-21,direct,MLA,Android,153597,143928,113178,70259,64112
2019-07-21,direct,MLA,Desktop,48835,46404,37072,27106,26130
2019-07-21,direct,MLA,Mobile,57333,53343,39324,23700,21643
2019-07-21,direct,MLA,iOS,24291,22266,18169,12695,11638
2019-07-21,direct,MLC,Android,27064,26977,18512,12531,11134
2019-07-21,direct,MLC,Desktop,9252,9140,7022,5887,5507
2019-07-21,direct,MLC,Mobile,20050,19753,14224,9645,8287
2019-07-21,direct,MLC,iOS,6151,5848,4548,3400,3016
2019-07-21,direct,MLU,Android,11270,11289,8263,6111,5688
2019-07-21,direct,MLU,Desktop,2872,2818,2377,1799,1724
2019-07-21,direct,MLU,Mobile,5392,5203,4227,3047,2843
2019-07-21,direct,MLU,iOS,3093,2937,2465,1890,1761
2019-07-22,cart,MLA,Android,0,11818,8631,6246,5821
2019-07-22,cart,MLA,Desktop,0,8211,6379,5506,5358
2019-07-22,cart,MLA,Mobile,0,3549,2574,1747,1652
2019-07-22,cart,MLA,iOS,0,1832,1339,1027,963
2019-07-22,direct,MLA,Android,249476,237189,193888,131673,121942
2019-07-22,direct,MLA,Desktop,134942,130806,107951,82220,79851
2019-07-22,direct,MLA,Mobile,91733,85901,66731,44046,40656
2019-07-22,direct,MLA,iOS,41668,38946,33116,24868,23103
2019-07-22,direct,MLC,Android,31614,31616,22617,16363,14825
2019-07-22,direct,MLC,Desktop,20417,20256,16240,13319,12681
2019-07-22,direct,MLC,Mobile,22199,21899,15600,11171,9704
2019-07-22,direct,MLC,iOS,7414,7074,5550,4357,3973
2019-07-22,direct,MLU,Android,19368,19464,15516,12301,11667
2019-07-22,direct,MLU,Desktop,7480,7429,6476,5191,5052
2019-07-22,direct,MLU,Mobile,9431,9221,7679,5861,5558
2019-07-22,direct,MLU,iOS,5779,5611,4821,3914,3723
2019-07-23,cart,MLA,Android,0,11658,8470,5967,5544
2019-07-23,cart,MLA,Desktop,0,8033,6129,5151,5013
2019-07-23,cart,MLA,Mobile,0,3475,2538,1704,1600
2019-07-23,cart,MLA,iOS,0,1915,1387,1105,1013
2019-07-23,direct,MLA,Android,247800,236394,192234,123775,113652
2019-07-23,direct,MLA,Desktop,126622,120933,100839,76057,73981
2019-07-23,direct,MLA,Mobile,88783,82398,63541,40298,37204
2019-07-23,direct,MLA,iOS,40532,37710,31843,23257,21591
2019-07-23,direct,MLC,Android,30163,30071,21450,15393,14016
2019-07-23,direct,MLC,Desktop,19128,18959,15313,12668,12010
2019-07-23,direct,MLC,Mobile,20823,20460,14352,10457,9146
2019-07-23,direct,MLC,iOS,6805,6510,5045,3892,3539
2019-07-23,direct,MLU,Android,17180,17215,13752,10766,10180
2019-07-23,direct,MLU,Desktop,6577,6499,5737,4620,4510
2019-07-23,direct,MLU,Mobile,8454,8284,6900,5163,4909
2019-07-23,direct,MLU,iOS,5302,5130,4500,3639,3429
2019-07-24,cart,MLA,Android,0,12904,9356,5936,5488
2019-07-24,cart,MLA,Desktop,0,7750,6094,5013,4860
